date,id,text,username,like_count,displayname,lang,sentimen,year
2021-12-15 07:36:18+00:00,1471021281843638274,"@Riri_Riririi @Stanley_wung Resiko jika tidak vaksin, ga akan ditanggung sndiri, ga vaksin juga beresiko menyebarkan penyakit ke org lain yg imun tubuhnya rendah, atau mereka yg belum bisa divaksin seperti bayi dan anak2 kecil. Berlaku bukan hanya covid, tp smua penyakit. Ga segampang itu ngmng ""pilihan""",ListyaLin,1,listyalin,in,positif,2021
2021-12-15 07:35:42+00:00,1471021130639044609,ini lagi dengerin kumpulan ibuÂ² bahas covid sama vaksin dan yang dibahas cuma sugesti sama hoaxÂ²nya doangð­ð yang fakta cuma secuil dari sekian banyak obrolan,lynxstn,0,nasi megono,in,netral,2021
2021-12-15 07:32:28+00:00,1471020318860845061,"@arykurniadi95 iya mmg udah vaksin tapi peratus jangkitan nya berkurangan,akhyar bukannya kena covid sampai tak boleh bernafas,while virus omicron terus boleh bwk mati.apa kamu emang dilahirkan jadi bodoh ya?",jungnis_,0,ð¯,in,negatif,2021
2021-12-15 07:31:10+00:00,1471019989700423683,"Puan Dorong Ortu Segera Antar Anak Usia 6-11 Tahun untuk Vaksin Covid
.
https://t.co/GoKkeDP6Lz",Jiwamudaindo,0,Jiwa Muda Indonesia,in,negatif,2021
2021-12-15 07:30:00+00:00,1471019696380157952,"Badan Pengawas Obat dan Makanan (BPOM) tengah memproses izin penggunaan terhadap tiga jenis vaksin Covid-19 untuk penguat atau booster. Tiga jenis vaksin tersebut yakni vaksin Pfizer, AstraZeneca, dan Coronavac atau Sinovac.

#SmartNews @kompascom https://t.co/y69l6Ciu8q",RadioSmartFM,0,Radio Smart FM 95.9,in,netral,2021
2021-12-15 07:27:15+00:00,1471019003753631744,"Peminat menghadapi pemeriksaan vaksin ketika Liga Perdana melawan gelombang Covid |  sukan - https://t.co/8cT79BX0aj

Selama lebih setahun aksi berterusan di atas padang di hadapan penonton kosong sehingga kelonggara",BeritakiniB,0,BeritaKini.biz,in,positif,2021
2021-12-15 07:26:07+00:00,1471018719061037057,"Vaksin, Deteksi dan Pengawasan, Riset Penanganan Covid-19 BRIN 2022 https://t.co/UD0u3TL180 https://t.co/HLrMdnXtcM",MedialokalCo,0,Medialokal.co,in,netral,2021
2021-12-15 07:25:17+00:00,1471018508196614144,Daop 2 Bandung Sediakan 1000 Dosis Vaksin Covid-19 Bagi Warga di 4 Desa di Kabupaten Garut https://t.co/0OpfjtFhP7,sonora_bandung,0,Radio Sonora Bandung,in,netral,2021
2021-12-15 07:17:55+00:00,1471016654192533509,ini beneran ada vaksin covid anak? it so amazing right ? ð¤£ https://t.co/B8yK6LHo0k,seorever,0,RV concert soon ð,in,positif,2021
2021-12-15 07:17:38+00:00,1471016584906883076,"Riset Penanganan Covid-19 BRIN 2022: Vaksin, Deteksi dan Pengawasan https://t.co/LmYewKbrBo",21BeritaTerkini,0,Berita Terkini,in,netral,2021
2021-12-15 07:16:19+00:00,1471016251468103680,Vaksin Covid-19 jenis Sinovac untuk anak usia 6 - 11 tahun silakan meluncur daftar ditempat https://t.co/6GYZRV6Khw,sifora_septia,1,sibontot93,in,negatif,2021
2021-12-15 07:15:37+00:00,1471016077748420609,"Vaksin Covid-19 Anak Usia 6-11 Tahun, Kang Emil: Agar Target Herd Immunity Tercapai
https://t.co/DvirScI8jV",infoka_id,0,InfokaID,in,negatif,2021
2021-12-15 07:13:19+00:00,1471015497365741579,Babinsa Koramil 08/ kemiri Dampingi warga untuk vaksin covid 19 https://t.co/Mb9VKapG9W,08Kemiri,0,Koramil 08/Kemiri,in,netral,2021
2021-12-15 07:13:12+00:00,1471015467489898497,Vaksinasi COVID-19 untuk anak 6 sampai 11 tahun sudah dimulai. Vaksin yang digunakan adalah vaksin Sinovac. Berikut ini fakta vaksin Sinovac buat anak-anak. https://t.co/g5SiHhbvVZ,detikinet,0,detikinet,in,netral,2021
2021-12-15 07:07:39+00:00,1471014070870446081,"Menkes : Presiden Jokowi Resmikan Program Vaksinasi Covid-19 untuk Anak 6-11 Tahun

Vaksin Tuntaskan Omicron
https://t.co/AybNiKGgPk",HJufriansyah,0,Hikmal Jufriansyah,in,positif,2021
2021-12-15 07:07:24+00:00,1471014009222713346,"Pemerintah Singapura berencana mewajibkan penduduknya mendapatkan dosis penguat atau booster vaksin Covid-19 sebagai kriteria telah divaksinasi Covid-19 secara penuh. 
 https://t.co/l2BCzvewbz",KATADATAcoid,0,Katadata.co.id,in,positif,2021
2021-12-15 07:05:17+00:00,1471013477921673223,Vaksin Terbaik COVID-19 - Jenis &amp; Perbezaan? https://t.co/ytGYpiuuwN,AngShaf,0,AngShaf,in,positif,2021
2021-12-15 07:02:53+00:00,1471012872725536771,"@harismz Dulu pada berisik protes karena tiap ada yang meninggal, dikit2 dikait2kan sama covid.
Skr dengan entengnya ngasih narasi ""gara2 vaksin"" ke orang2 yang meninggal. 
Bukan maen ð¤¦ââï¸",rifkychaerul,0,Nama Gak Boleh Kosong,in,negatif,2021
2021-12-15 07:02:35+00:00,1471012797349724160,FOTO: Suntik Vaksin Covid ke Anak Usia 6-11 di Berbagai Daerah https://t.co/x49OpLNYr0,CNNIndonesia,4,CNN Indonesia,in,negatif,2021
2021-12-15 07:01:03+00:00,1471012412904017921,"Dlm perspektif sya, pmerintah saja mngatakan vaksin tdk mnjamin kbal COVID-19, tpi itu hanya untuk meningkatkan imun dan slah satu metode untuk mencegah covid, klau saya mmakai mtode dgn mnerapkan prtokol ksehatan 3M, apakah slah pak? Bukan kah saya ada hak untuk mmilih? @jokowi",Gilangr2401,0,Gilang Ramadhan,in,positif,2021
2021-12-15 07:00:01+00:00,1471012149723947012,"Turun tangan, Presiden Joko Widodo tenangkan siswa SD yang ketakutan saat akan disuntik vaksin Covid-19. Presiden juga meminta agar para orang tua mengajak anaknya untuk melakukan vaksinasi.

#jokowi #presidenjokowi #jokowidodo #vaksin #vaksinanak #vaksinasianak #vaksincovid19 https://t.co/Yu2k3fGIL4",lensaRTV,1,Lensa Indonesia RTV,in,positif,2021
2021-12-15 06:59:58+00:00,1471012138747510787,"Selasa, 14/12/2021 Kasi Kesra  bersama staff  Kecamatan Bonang Monitoring  Giat Vaksin Covid-19 Dosis 1 dan 2 Puskesmas Bonang I di Desa Gebang (Mobiling Saprotan) Kecamatan Bonang. Bertempat di Puskesmas Bonang I. See this Instagram photo by @kec_bonang https://t.co/UPaOIF4Hz0",KecamatanBonang,0,Kecamatan Bonang,in,netral,2021
2021-12-15 06:59:13+00:00,1471011951098535937,"@dr_koko28 Gak jauh dari COVID PCR VAKSIN Bahasan nya ðð¤£

Muter aja disitu gak ada peningkatan taraf berfikir",Catatan_ali7,26,CatatanAli7â¢ï¸,in,negatif,2021
2021-12-15 06:58:16+00:00,1471011711113064448,"Peningkatan kemampuan memproduksi  vaksin, tarapeutik dan hal yg berhubungan dengan darah dalam negeri adalah target Komite Penanganan Covid 19 dan PEN. https://t.co/7Kw2P6a7dv",StellaSuwardi,0,Stella K. Suwardi,in,netral,2021
2021-12-15 06:56:50+00:00,1471011351799627777,@fitinagustin Emak ku pun gitu tin gak punya pilihan tapi semenjak marak covid gel.2 itu baru mau vaksin...,aziz_ansori,0,biasa aja,in,positif,2021
2021-12-15 06:56:48+00:00,1471011340462350336,"Peran kita tentukan keberhasilan lawan Covid 19

Vaksin Tuntaskan Omicron https://t.co/ETeyqhjwax",HJufriansyah,0,Hikmal Jufriansyah,in,positif,2021
2021-12-15 06:50:05+00:00,1471009652758376449,Salah satunya: vaksin Covid-19!.,AbdeeProklamasi,0,Abdi Proklamasi,in,netral,2021
2021-12-15 06:47:38+00:00,1471009032668213250,Vaksin COVID-19 Mandiri Bikinan Bio Farma Kerja Sama dengan AS https://t.co/zExtgr8w6P,21BeritaTerkini,0,Berita Terkini,in,netral,2021
2021-12-15 06:45:54+00:00,1471008596527697920,"@MkomEliya Ud dibilang dr awal ini Plandemi, eh pada takut-an.
Sekarang udah pecah2 deh .. lawan  narasi yg nakut2in covid and wajib vaksin. Ud bikin bangkrut!",akundihackmulu,0,Merdeka kok pake Masker,in,negatif,2021
2021-12-15 06:45:30+00:00,1471008497529925634,"Kementerian Kesihatan Malaysia (KKM) akan memperluaskan pemberian vaksin penggalak COVID-19 kepada individu berusia 18 tahun ke atas 

Layari https://t.co/kC025s4Kow untuk maklumat lanjut.

#MenangBersama
#LindungDiriLindungSemua
#KeluargaMalaysia
#JabatanPenerangan
#PerlisMaju",JapenPerlis,5,Jabatan Penerangan Negeri Perlis,in,positif,2021
2021-12-15 06:45:03+00:00,1471008386321838083,Waspada! Varian Omicron bisa menembus pertahanan vaksin booster https://t.co/zNCaEwQI6a #COVID-19,KontanNews,2,KONTAN NEWS,in,netral,2021
2021-12-15 06:42:34+00:00,1471007758723915776,Anak Usia 6-11 Tahun Antusias Ikuti Vaksin Covid-19 di Bekasi https://t.co/o91OPZZ1u4,tvOneNews,1,tvOnenews,in,positif,2021
2021-12-15 06:41:53+00:00,1471007588716187651,@jungnis_ Terus corona yang jerat temen safawi gak bisa nular juga gitu menurut anda? Ingat meskipun udh di vaksin corona tetap bisa jangkit apa lagi pawai sm yg postif covid tuh satu kamar kalu gak salh.. kok bisa maen lawan laos dan vietnam? Keliatan anehnya permaina curang mafiaðâï¸,arykurniadi95,0,arie kurniady,in,negatif,2021
2021-12-15 06:36:32+00:00,1471006243078787074,"Percepat Capaian Vaksinasi, OJK Riau Salurkan 5.000 Dosis Vaksin Covid-19 untuk DumaiÂ  https://t.co/2pgVzKC8tU",bertuahpos,0,Portal Berita Riau - BERTUAHPOS.COM,in,netral,2021
2021-12-15 06:35:46+00:00,1471006046458056706,"Ansor Kraksaan Imbau Kader Waspadai Lonjakan Covid-19 Jelang Nataru

Vaksin Tuntaskan Omicron
https://t.co/TAPsTcmUnT",HJufriansyah,0,Hikmal Jufriansyah,in,positif,2021
2021-12-15 06:35:21+00:00,1471005945203363843,"Pemerintah Imbau Masyarakat Kurangi Mobilitas Jelang dan saat Libur Nataru demi Cegah Lonjakan Kasus COVID-19

Vaksin Tuntaskan Omicron
https://t.co/lYPAgjeW5J",HJufriansyah,0,Hikmal Jufriansyah,in,positif,2021
2021-12-15 06:33:51+00:00,1471005567007092737,"Mari antisipasi penularan Covid 19

Vaksin Tuntaskan Omicron https://t.co/2caEWUN15k",HJufriansyah,0,Hikmal Jufriansyah,in,positif,2021
2021-12-15 06:33:20+00:00,1471005437709336576,"Bersama lawan Covid 19, agar keluarga tetap sehat

Vaksin Tuntaskan Omicron https://t.co/WuxVBEbPBD",HJufriansyah,0,Hikmal Jufriansyah,in,positif,2021
2021-12-15 06:33:08+00:00,1471005386958200838,"Vaksin COVID-19 itu halal atau haram, sih? Pertanyaan tersebut masih saja kerap terlontar di tengah masyarakat. Yuk simak video ini sampai selesai yaa

#infoPKU #Pekanbaru #vaksincovid19 https://t.co/7OHfct5DTi",infoPKU,0,Info Pekanbaru,in,netral,2021
2021-12-15 06:32:30+00:00,1471005225146216450,"Jangan lengah, mari lindungi bangsa dari penularan Covid 19

Vaksin Tuntaskan Omicron https://t.co/oRhhmLPYOK",HJufriansyah,0,Hikmal Jufriansyah,in,negatif,2021
2021-12-15 06:32:01+00:00,1471005105193246720,"Waspadai varian baru Covid 19, mari batasi mobilitas agar terhindar dari penularan

Vaksin Tuntaskan Omicron https://t.co/jmnyfWeuJB",HJufriansyah,0,Hikmal Jufriansyah,in,positif,2021
2021-12-15 06:30:54+00:00,1471004825034788864,"Tidak ada kata berhenti untuk nyatakan perlawan terhadap Covid 19

Vaksin Tuntaskan Omicron https://t.co/qbEi5nI2mK",HJufriansyah,0,Hikmal Jufriansyah,in,positif,2021
2021-12-15 06:30:35+00:00,1471004744055353347,"Pemerintah menetapkan aturan teknis vaksinasi Covid-19 bagi anak usia 6-11 tahun, mulai dari jenis vaksin, dosis yang digunakan, juga syarat peserta. https://t.co/VgyRXdb01n",kompascom,0,Kompas.com,in,positif,2021
2021-12-15 06:30:00+00:00,1471004596751544324,"Selain memastikan anak dalam kondisi sehat, orang tua juga perlu mengatur waktu vaksinasi Covid-19 untuk anak usia 6-11 tahun. Karena salah satu syarat anak bisa menerima vaksin, adalah mempunyai jeda waktu 4 minggu dari jadwal imunisasi rutin.

#StaySafe
#StayFitForLife https://t.co/GE2oWUNP2o",FitRadioBandung,0,94.8 FM FIT Radio Bandung,in,positif,2021
2021-12-15 06:28:25+00:00,1471004198229594113,"Giat Pawas beserta piket fungsi laksanakan  Patroli vaksin covid-19 di Puskesmas Bt.Kuis.
https://t.co/NXJO2oMMK4",PolsekBatangKui,1,Humas Polsek Batang Kuis,in,negatif,2021
2021-12-15 06:25:33+00:00,1471003478956785664,"Bhabinkamtibmas Trimurti dan Poncosari Pendampingan Warga Srandakan Perwakilan Vaksin Covid 19 Sebanyak 5 orang di Dokes Polres Bantul, adapun jenis Vaksin Sinovak, Rabu (15/12/2021). https://t.co/MOAz62W7dJ",polseksrandakan,1,polseksrandakan,in,netral,2021
2021-12-15 06:23:12+00:00,1471002884225617923,Penelitian AS: Vaksin Covid Mungkin Tak Efektif Lawan Omicron Tanpa Suntikan Booster[https://t.co/k1Nn6nrwW6] https://t.co/HrSPgcYPBI,angusberesford,0,Kapanlagi,in,positif,2021
2021-12-15 06:23:11+00:00,1471002881318916103,Penelitian AS: Vaksin Covid Mungkin Tak Efektif Lawan Omicron Tanpa Suntikan Booster[https://t.co/tJ3pfp8Fat] https://t.co/pK8BDlDCtc,carilahmas,0,Carilahmas,in,positif,2021
2021-12-15 06:22:42+00:00,1471002759168086017,"AYO MASKER, AYO VAKSIN !!!

""Masker dan Vaksin adalah Dua hal yang tidak bisa dipisahkan di Masa Pandemi Covid-19 ini"".

STAY SAFE, STAY HEALTHY https://t.co/vFzh8Gqufw",mulmedpoldajtg,1,Multimedia Polda Jateng,in,positif,2021
2021-12-15 06:19:27+00:00,1471001942092562433,Penelitian AS: Vaksin Covid Mungkin Tak Efektif Lawan Omicron Tanpa Suntikan Boosteron 15/12/2021 at 5:55Â am https://t.co/wSPg0U7sz9,angusberesford,0,Kapanlagi,in,positif,2021
2021-12-15 06:19:26+00:00,1471001938577612802,Penelitian AS: Vaksin Covid Mungkin Tak Efektif Lawan Omicron Tanpa Suntikan Boosteron 15/12/2021 at 5:55Â am https://t.co/jNzNF8IzTq,carilahmas,0,Carilahmas,in,positif,2021
2021-12-15 06:17:31+00:00,1471001456027176960,@yoharo_ Selamat siang. Hingga saat ini penumpang KA bisa menunjukkan sertifikat vaksin Covid-19 minimal dosis pertama Kak (dikecualikan bagi penumpang dibawah 12 tahun). |1,KAI121,0,Kereta Api Indonesia,in,positif,2021
2021-12-15 06:11:41+00:00,1470999988511522816,Posko bersih-bersih nya ada posko pelayanan test covid dan vaksin..,Viechar_Zoel,0,ALiSa elZuRi,in,positif,2021
2021-12-15 06:11:33+00:00,1470999953107406850,"Vaksin Tahap ke-158 Tiba, Pemerintah Terus Gencarkan Vaksinasi Covid https://t.co/OsiWGhOfG4",CNNIndonesia,6,CNN Indonesia,in,netral,2021
2021-12-15 06:06:25+00:00,1470998663870640130,"https://t.co/YakhKpF4jr, Balikpapan â Pemerintah Kota Balikpapan mulai melaksanakan vaksinasi Covid-19 bagi anak usia 6 sampai 11 tahun, kegiatan Kick Off pemberian vaksin mulai dilaksanakan pada Rabu (15/12/2021) di sentra vaksinasi Balikpapan Sport and Covention Center (BSCC) https://t.co/SOA1b8v6Hw",Polresta_SMD,0,Polresta Samarinda,in,negatif,2021
2021-12-15 06:06:03+00:00,1470998570245378048,Seorang tokoh antivaksin yang menjadi jurucakap perhimpunan menentang peraturan lebih ketat berhubung vaksin dilaporkan meninggal dunia di wad Covid-19. https://t.co/sSdUQI1r1G,santai_tv,2,santaiINFO,in,positif,2021
2021-12-15 06:03:57+00:00,1470998042044026881,IDAI Beberkan Efek Samping Vaksin Covid-19 untuk Anak https://t.co/wG603kCJxX,medcom_id,0,medcom_id,in,netral,2021
2021-12-15 06:03:45+00:00,1470997992215773185,"Jawa Barat menjadi daerah dengan capaian vaksinasi Covid-19 tertinggi di Tanah Air. Hingg saat ini, Jabar sudah menyuntikkan 45 juta dosis vaksin. https://t.co/2Y5X3RmB3Z",kompascom,1,Kompas.com,in,netral,2021
2021-12-15 06:03:16+00:00,1470997868571815937,Lanal Bandung Dukung Percepatan Herd Imunity Kepada Masyarakat Maritim Dengan Vaksin Covid-19 https://t.co/XumQxsNhRl,DNews_Radio,0,DNewsRadio,in,netral,2021
2021-12-15 05:59:34+00:00,1470996936714977281,Penelitian AS: Vaksin Covid Mungkin Tak Efektif Lawan Omicron Tanpa Suntikan Booster https://t.co/asqrR3cQNi,merdekadotcom,1,Merdeka.com,in,positif,2021
2021-12-15 05:56:13+00:00,1470996095039729669,Alhamdulillah Babam udah vaksin covid untuk anak 6 - 11 tahun. Antriannya gak begitu padat dan alurnya cepat. https://t.co/KpTWYD9KAZ,Miramiut,2,Mamih Babam,in,positif,2021
2021-12-15 05:48:35+00:00,1470994174463729765,Vaksin COVID-19 Mandiri Bikinan Bio Farma Kerja Sama dengan AS https://t.co/zaVBBT0IBF,VIVAcoid,0,VivaCoid,in,netral,2021
2021-12-15 05:45:13+00:00,1470993327134699520,vaksin menjaga kita untuk melawan covid. SEMUANYA AYO SEGERA VAKSIN DUA KALI!! JANGAN DITUNDA-TUNDA LAGI! https://t.co/fhDDohIbMo,sephiaseph,7,Sephia Seph ð®ð©,in,netral,2021
2021-12-15 05:41:45+00:00,1470992452530028547,"BPOM Memproses Izin Penggunaan 3 Jenis Vaksin Covid-19 untuk Booster, Via @Kompas https://t.co/F2W1wx5pGy #TopReport #Nasional #Anagata",mmtcradiojogja,0,MMTC Radio Jogja,in,netral,2021
2021-12-15 05:38:23+00:00,1470991607574904832,"@arytama04 Namun, wajib menunjukkan sertifikat vaksin Covid-19 minimal dosis pertama dalam bentuk cetak, atau digital melalui aplikasi Peduli Lindungi (dikecualikan bagi penumpang dibawah 12 tahun). |2",KAI121,0,Kereta Api Indonesia,in,positif,2021
2021-12-15 05:33:12+00:00,1470990302139731972,@DhSamsul Paling rajin dia kalo soal vaksin covid.,katzen_jammer,2,Hannilein,in,positif,2021
2021-12-15 05:32:05+00:00,1470990023151419394,Menteri Kesehatan (Menkes) Budi Gunadi Sadikin mengatakan vaksin COVID-19 dosis ketiga atau booster untuk kelompok lanjut usia (lansia) akan diberikan secara gratis pada Januari 2022. https://t.co/2gYhTxtECn https://t.co/80t8aWxgKS,IDNTimes,1,IDN Times,in,positif,2021
2021-12-15 05:25:45+00:00,1470988428632211457,"Waspadai penyebaran covid omicron, ayo vaksin. 

Vaksin tuntaskan omicron https://t.co/fZq5WqjaUo",AnnastasyaNona,0,AnnastasyaNona,in,positif,2021
2021-12-15 05:23:46+00:00,1470987929296449543,"Perkuat akses vaksin Covid 19 disabilitas, AIHSP dan LIDI Jateng jalin kerja sama https://t.co/qSuWo9CdTS https://t.co/vZTBiNiHDg",ElshintaDotcom,0,ElshintaNews,in,netral,2021
2021-12-15 05:22:32+00:00,1470987617143451652,"Ayo VAKSIN Sanak, untuk Percepatan Vaksinasi Covid-19 

Aman - Sehat - Bermanfaat

#AyoVaksin
#TetapPatuhiProkes https://t.co/KucB9wwMYb",polsekbabtapan,1,Polsek Bab Tapan,in,positif,2021
2021-12-15 05:22:18+00:00,1470987557689200642,"Gue sakit ajaa. Kadang tetep disuruh online buat remote dari rumah. Malah pas kelar vaksin gejala covid kaann. Eh pas ijin isoman dikirimin laptopnya kantor ððð 
Pdhl bpjs gaada trs sakit berobat jg duit gue sendiri",veronikabcde,0,vero ð³,in,negatif,2021
2021-12-15 05:22:03+00:00,1470987498226470914,"Dear Bunda, Jangan Panik! Lakukan Ini Jika Anak Alami Efek Samping Pasca Vaksin Covid-19 https://t.co/HqiOrn1kFv https://t.co/47r7LQJ7xG",KompasTV,2,KOMPAS TV,in,netral,2021
2021-12-15 05:20:36+00:00,1470987133338853379,"Dalam kegiatan vaksinasi perdana untuk anak usia 6-11 tahun itu, dua anak mendapatkan kesempatan menerima suntik vaksin COVID-19 perdana, yaitu adalah Sukma Ayu dan Naufaldo Aqila Pradana. #vaksinasianak #COVID19 #vaksinasi #Pacitanku

https://t.co/LxcOWTRshO",Pacitanku,0,pacitanku.com,in,positif,2021
2021-12-15 05:20:07+00:00,1470987010567405569,Vaksin COVID-19 Mandiri Bikinin Bio Farma Kerja Sama dengan AS https://t.co/MxzOV8GYRN,VIVAcoid,2,VivaCoid,in,netral,2021
2021-12-15 05:18:22+00:00,1470986570522103809,Bismillahirrahmanirrahim. Hari ini kaka de mendapatkan vaksin covid-19 yang pertama untuk anak usia 6-11 tahun @ Rumah Sakit Universitas Indonesia https://t.co/SVsZxhidZf,tghkurn,1,Teguh Kurniawan,in,positif,2021
2021-12-15 05:15:53+00:00,1470985946837528577,Polsek Jagakarsa Siap Sukseskan Program Vaksin Covid-19 untuk anak usia 6-11 https://t.co/gAEFQoI5Iy,humassekkarsa,0,MEDIA KARSA,in,positif,2021
2021-12-15 05:15:16+00:00,1470985788703731716,Vaksin Zifivax Diteliti Ampuh Sebagai Booster Covid-19 https://t.co/M9sSQ7UWEy,jawapos,0,Jawa Pos,in,positif,2021
2021-12-15 05:14:04+00:00,1470985488936828929,"@asdp191 @pedulilindungi Disini saya bertanya dengan harga Rapid di pelabuhan jauh LBH mahal dr harga tiket.. tidak masuk k aplikasi @pedulilindungi .. mhon kebijakannya @asdp191 
selama 2 tahun covid saya tetap nyebrang dengan mengikuti smua kebijakan yg ada d ASDP vaksin &amp; Rapid",SagalaNovi,1,Siboru,in,positif,2021
2021-12-15 05:13:30+00:00,1470985343868424194,"Ini 7 Vaksin Covid yang Diakui WHO, Ada Sinovac &amp; Pfizer? https://t.co/qlnLksYyyQ",cnbcindonesia,6,CNBC Indonesia,in,netral,2021
2021-12-15 05:09:02+00:00,1470984219098685446,"[2] paling populer dicari masih bersinggungan dengan Covid-19. Mulai dari vaksin, pencegahan #Covid19, aplikasi #PeduliLindungi, hingga masa Pemberlakuan Pembatasan Kegiatan Masyarakat atau #PPKM yang terus mengalami perpanjangan dari pemerintah.",radiopatria,0,Radio Patria,in,positif,2021
2021-12-15 05:07:50+00:00,1470983919256354817,"Jelang pemberian booster vaksin COVID-19 1 Januari, Menkes optimistis RI bakal punya amat banyak hibah vaksin COVID-19 pada 2022. Sampai mana persiapannya? https://t.co/focabsEoLl",detikcom,7,detikcom,in,netral,2021
2021-12-15 05:05:18+00:00,1470983281420210179,"Booster Vaksin COVID-19 Bakal Dipercepat, Menkes UngkapÂ Alasannya https://t.co/vCCtzokLkK",FirmRei,0,REI & CO LAWYER OFFICE,in,netral,2021
2021-12-15 05:03:00+00:00,1470982701708681222,"Prof Soedjatmiko dari Tim Advokasi Vaksin Covid-19 PB IDI, memastikan vaksin yg akan digunakan utk anak usia 6-11 tahun, aman dan bermanfaat.

Vaksin telah melalui uji klinis, mendapatkan izin penggunaan dari BPOM, serta telah melalui kajian ITAGI.

#StaySafe
#StayFitForLife https://t.co/TnswT76fCx",FitRadioBandung,0,94.8 FM FIT Radio Bandung,in,positif,2021
2021-12-15 05:00:47+00:00,1470982143144644609,Vaksin Covid-19 untuk Anak Baru Tercapai di 9 Daerah di Jawa Barat https://t.co/7nBOJF2Rmf,sonora_bandung,0,Radio Sonora Bandung,in,positif,2021
2021-12-15 04:58:49+00:00,1470981648401375232,"Waspadai penyebaran varian covid omicron, vaksin tuntaskan omicron https://t.co/KGPCUZMRPe",KaroTerkelin,0,Terkelin Karo Karo Purba,in,positif,2021
2021-12-15 04:58:19+00:00,1470981522773577730,Meningkatkan produksi vaksin dan fraksionasi plasma untuk mencapai target Komite Penanganan Covid-19 &amp; Pemulihan Ekonomi Nasional. https://t.co/B0AkRMGLaU,Deje_Vendra,5,Tinta Biru,in,positif,2021
2021-12-15 04:56:00+00:00,1470980942252724225,Kemenkes masih menunggu izin darurat penggunaan vaksin COVID-19 Pfizer-Sinopharm untuk anak 6-11 tahun. Saat ini memakai Sinovac. https://t.co/Z9I2kyx8DI,detikcom,5,detikcom,in,netral,2021
2021-12-15 04:54:51+00:00,1470980651197378562,"Booster Vaksin COVID-19 Bakal Dipercepat, Menkes Ungkap Alasannya https://t.co/R2KqCMTPVQ",beritaKLIIKID,0,KLIIK.ID âºï¸,in,netral,2021
2021-12-15 04:52:06+00:00,1470979958952509440,"Menteri Kesehatan (Menkes), Budi Gunadi Sadikin, mengungkapkan skenario penyuntikan dosis ketiga atau vaksin booster Covid-19 pada Januari 2022 akan dibagi menjadi dua.

https://t.co/cZ7gDywyVF",suarapakar,2,suarapakar.com,in,netral,2021
2021-12-15 04:51:48+00:00,1470979885803839488,"Yang ga mau vaksin ga usah dipaksa. Tapi kalau nanti kena covid biar berobat pakai duit sendiri dan negara ga perlu repot keluar biaya. Duit negara simpan utk merawat mereka2 yg sudah vaksin.
Beres, kan?",masdonz05,0,dvf,in,positif,2021
2021-12-15 04:50:58+00:00,1470979674650071044,Perlukah Detox Setelah Vaksin CovidÂ ? https://t.co/BweLwWNnGF,gookalian,0,gookalian,in,netral,2021
2021-12-15 04:49:31+00:00,1470979310873837568,Vaksin Covid-19 Anak 6-11 Tahun Modal PTM Secara Normal https://t.co/rxnabo9DWR via @medcom_id #cekdulumedcom #carabarumenikamatimedcom,medcom_id,3,medcom_id,in,positif,2021
2021-12-15 04:48:43+00:00,1470979107777306628,Vaksinasi COVID-19 untuk anak 6 sampai 11 tahun sudah dimulai. Vaksin yang digunakan adalah vaksin Sinovac. Berikut ini fakta vaksin Sinovac buat anak-anak. https://t.co/yaoszbmf8s,detikinet,0,detikinet,in,netral,2021
2021-12-15 04:48:29+00:00,1470979047567937539,"Pemeriksaan akan terus dilakukan setiap hari, bagi warga yang belum vaksin kami himbau untuk mengikuti vaksinasi covid-19 digerai vaksin Polres Morowali Utara.
#AyoVaksin  #SehatkanNegeri https://t.co/ATgI59UTVe",satlantas_morut,0,Polantas Polres Morut,in,netral,2021
2021-12-15 04:45:42+00:00,1470978348872466435,"Para orang tua di KÃ¶ln menolak memvaksin covid anaknya. Bagaimana dengan di Indonesia? khususnya di DKI yg saat ini sedang berlangsung vaksinasi untuk anak 6-11 tahun.. 

Apa betul vaksin covid aman seperti vaksin polio, BCG, dll yg sudah melalui penelitian selama puluhan tahun? https://t.co/6JeJmI2Zgc",katzen_jammer,167,Hannilein,in,positif,2021
2021-12-15 04:45:08+00:00,1470978206781956099,Banyak yg Tanya apakah anak yg dalam Terapi Hormon boleh vaksin covid. Gak Pa2. Dafarkan segera. Tdk ada kontra indikasi. Jk perlu minta Surat d dari dr anak @idai_tweets ayo pastikan anak kita diimunisasi @dr_piprim https://t.co/Rdhh1nm8Pq,amanpulungan,6,Aman Pulungan,in,positif,2021
2021-12-15 04:44:55+00:00,1470978151874371586,"Anaknya di imunisasi BCG,Polio,campak,DPT-HB-HiB...
Dia sendiri ga percaya vaksin covid ð¤£ooo orang tua k0ntol.
Kau kira imunisasi itu bukan vaksin",Natakheartless,0,Natnat.,in,netral,2021
2021-12-15 04:43:05+00:00,1470977691885060102,"Yang khawatir banget ama pegel demam yang mungkin dialami anak abis vaksin Covid-19 dulu ngga perna ngrasain vaksin ta waktu SD ? Demam demam juga kok sama...bahkan dulu tu langsung malemnya seingetku kerasa, kmaren AZ aku dapet gejala panas hari ke 5....",paclitaxhit,0,C-HR Crossoverð,in,positif,2021
